timestamp,open,high,low,close,volume
2026-02-22 04:45:00,67987.15,68006.51,67973.38,67983.5,75.0868
2026-02-22 05:00:00,67983.5,68011.75,67881.81,67913.79,70.57533
2026-02-22 05:15:00,67913.79,67964.22,67900.91,67947.88,24.43192
2026-02-22 05:30:00,67947.89,67947.89,67925.65,67940.1,15.7649
2026-02-22 05:45:00,67940.11,67977.52,67885.45,67977.52,43.99209
2026-02-22 06:00:00,67977.52,68052.0,67972.89,68046.27,54.96727
2026-02-22 06:15:00,68046.27,68178.79,68020.28,68116.5,117.21205
2026-02-22 06:30:00,68116.5,68174.41,68056.24,68058.61,61.8161
2026-02-22 06:45:00,68058.62,68087.31,68038.13,68038.13,69.097
2026-02-22 07:00:00,68038.14,68038.14,67990.5,68036.27,90.02454
2026-02-22 07:15:00,68036.27,68038.94,68000.0,68023.58,51.08253
2026-02-22 07:30:00,68023.59,68095.57,68015.96,68085.95,53.0889
2026-02-22 07:45:00,68085.96,68085.96,68001.0,68005.3,72.17668
2026-02-22 08:00:00,68005.3,68019.46,67980.0,67986.78,26.63084
2026-02-22 08:15:00,67986.78,68006.0,67912.02,67963.26,50.13522
2026-02-22 08:30:00,67963.26,67993.93,67926.4,67959.13,59.14555
2026-02-22 08:45:00,67959.12,67988.58,67946.11,67950.1,47.74929
2026-02-22 09:00:00,67950.11,68043.04,67948.74,68043.03,55.84515
2026-02-22 09:15:00,68043.03,68054.82,68014.22,68024.11,33.74272
2026-02-22 09:30:00,68024.11,68053.14,67988.85,68050.56,34.74015
2026-02-22 09:45:00,68050.57,68101.46,68050.57,68053.32,48.73701
2026-02-22 10:00:00,68053.33,68053.33,68012.78,68045.41,29.36674
2026-02-22 10:15:00,68045.42,68126.4,68030.02,68090.44,65.34428
2026-02-22 10:30:00,68090.43,68138.0,68078.03,68099.36,72.907
2026-02-22 10:45:00,68099.37,68153.2,68096.67,68129.56,37.30841
2026-02-22 11:00:00,68129.57,68243.44,68129.56,68207.6,72.75073
2026-02-22 11:15:00,68207.61,68245.0,68200.0,68231.0,36.44575
2026-02-22 11:30:00,68230.99,68238.13,68157.74,68186.45,33.47703
2026-02-22 11:45:00,68186.46,68219.98,68186.45,68219.97,28.8155
2026-02-22 12:00:00,68219.97,68232.4,67977.96,68012.16,131.14341
2026-02-22 12:15:00,68012.17,68086.0,67980.3,68077.15,48.93773
2026-02-22 12:30:00,68077.15,68077.16,67892.4,67892.4,123.08558
2026-02-22 12:45:00,67892.41,67980.0,67871.59,67928.22,69.26144
2026-02-22 13:00:00,67928.23,68013.5,67928.23,67988.56,54.84757
2026-02-22 13:15:00,67988.56,68040.8,67923.78,67930.51,51.78669
2026-02-22 13:30:00,67930.52,67973.85,67571.08,67633.61,372.69979
2026-02-22 13:45:00,67633.62,67712.33,67593.38,67652.38,200.26063
2026-02-22 14:00:00,67652.38,67671.28,67468.24,67650.31,174.33408
2026-02-22 14:15:00,67650.32,67680.0,67573.48,67626.45,86.24391
2026-02-22 14:30:00,67626.45,67682.47,67398.23,67440.0,200.96313
2026-02-22 14:45:00,67440.01,67571.27,67353.75,67443.89,364.02965
2026-02-22 15:00:00,67443.89,67486.76,67303.5,67413.99,186.43112
2026-02-22 15:15:00,67414.0,67609.0,67341.8,67599.03,136.90391
2026-02-22 15:30:00,67599.03,67813.2,67540.34,67777.51,258.09365
2026-02-22 15:45:00,67777.52,67810.96,67669.91,67684.14,72.21102
2026-02-22 16:00:00,67684.15,67718.13,67572.39,67581.6,86.74336
2026-02-22 16:15:00,67581.6,67631.96,67534.99,67535.74,88.74429
2026-02-22 16:30:00,67535.74,67575.86,67513.83,67569.39,49.94996
2026-02-22 16:45:00,67569.4,67652.0,67566.2,67632.76,73.83959
2026-02-22 17:00:00,67632.76,67635.22,67530.67,67571.29,78.72571
2026-02-22 17:15:00,67571.3,67576.04,67496.26,67496.27,71.03417
2026-02-22 17:30:00,67496.26,67538.85,67190.0,67260.75,409.26274
2026-02-22 17:45:00,67260.75,67401.59,67260.75,67384.49,132.0792
2026-02-22 18:00:00,67384.48,67426.29,67331.26,67403.06,127.42071
2026-02-22 18:15:00,67403.05,67461.41,67329.36,67340.58,74.96617
2026-02-22 18:30:00,67340.58,67387.06,67313.54,67376.13,71.99805
2026-02-22 18:45:00,67376.13,67451.24,67376.13,67422.62,88.14212
2026-02-22 19:00:00,67422.63,67484.0,67403.37,67411.89,57.55203
2026-02-22 19:15:00,67411.89,67463.39,67410.0,67433.58,47.42919
2026-02-22 19:30:00,67433.58,67488.7,67414.45,67484.41,62.28623
2026-02-22 19:45:00,67484.4,67484.4,67414.0,67428.32,55.48852
2026-02-22 20:00:00,67428.32,67458.76,67366.83,67385.78,57.03342
2026-02-22 20:15:00,67385.77,67491.96,67385.77,67450.55,50.85978
2026-02-22 20:30:00,67450.55,67453.22,67397.2,67414.14,69.30649
2026-02-22 20:45:00,67414.15,67486.68,67350.0,67401.74,95.30395
2026-02-22 21:00:00,67401.74,67480.7,67401.74,67447.92,55.99478
2026-02-22 21:15:00,67447.93,67513.6,67447.92,67458.45,50.62965
2026-02-22 21:30:00,67458.45,67617.25,67458.44,67591.14,79.05256
2026-02-22 21:45:00,67591.14,67643.94,67585.5,67612.66,50.18617
2026-02-22 22:00:00,67612.66,67616.98,67485.34,67510.4,88.62144
2026-02-22 22:15:00,67510.4,67691.14,67510.4,67594.09,85.98689
2026-02-22 22:30:00,67594.1,67710.8,67542.11,67679.27,100.00052
2026-02-22 22:45:00,67679.27,67751.44,67656.0,67666.16,95.05493
2026-02-22 23:00:00,67666.16,67726.19,67482.42,67497.03,118.80643
2026-02-22 23:15:00,67497.03,67616.28,67469.58,67606.64,134.06644
2026-02-22 23:30:00,67606.65,67606.65,67489.04,67508.55,73.32682
2026-02-22 23:45:00,67508.55,67730.98,67495.66,67643.4,92.59383
2026-02-23 00:00:00,67643.39,67684.86,67599.61,67627.55,66.70824
2026-02-23 00:15:00,67627.55,67630.49,67400.0,67474.01,126.51792
2026-02-23 00:30:00,67474.0,67474.0,67168.33,67180.25,159.80232
2026-02-23 00:45:00,67180.24,67180.25,66715.01,66740.47,412.19843
2026-02-23 01:00:00,66740.47,66740.47,65264.16,65481.74,2549.80869
2026-02-23 01:15:00,65481.74,65510.0,65000.0,65050.0,1491.06632
2026-02-23 01:30:00,65050.0,65409.62,65006.11,65123.14,773.80503
2026-02-23 01:45:00,65123.14,65171.0,64290.71,64427.65,2509.38204
2026-02-23 02:00:00,64427.64,64797.59,64325.98,64762.87,675.1176
2026-02-23 02:15:00,64762.87,64811.58,64524.72,64759.75,419.83721
2026-02-23 02:30:00,64759.75,64916.85,64685.93,64844.68,401.47421
2026-02-23 02:45:00,64844.68,64890.7,64710.0,64783.56,346.82788
2026-02-23 03:00:00,64783.56,65079.79,64773.31,64939.65,349.57153
2026-02-23 03:15:00,64939.65,64939.65,64700.0,64769.26,279.55932
2026-02-23 03:30:00,64769.26,65016.76,64721.68,65016.75,280.76071
2026-02-23 03:45:00,65016.75,65016.76,64909.76,64934.17,180.22755
2026-02-23 04:00:00,64934.18,65040.29,64828.62,65023.03,263.76164
2026-02-23 04:15:00,65023.03,65023.03,64719.98,64778.13,180.1451
2026-02-23 04:30:00,64778.14,64823.81,64685.64,64728.73,176.90826
2026-02-23 04:45:00,64728.72,64830.8,64710.0,64808.31,172.04638
2026-02-23 05:00:00,64808.31,65194.51,64796.85,65096.27,344.34908
2026-02-23 05:15:00,65096.26,65294.8,64862.5,65044.73,468.48241
2026-02-23 05:30:00,65044.73,65164.38,65015.12,65024.69,264.11672
2026-02-23 05:45:00,65024.69,65086.06,64956.36,65070.9,138.24119
2026-02-23 06:00:00,65070.9,65381.9,65033.9,65363.79,272.87906
2026-02-23 06:15:00,65363.78,65456.55,65309.74,65310.0,255.26146
2026-02-23 06:30:00,65310.0,65677.5,65283.8,65533.4,308.62059
2026-02-23 06:45:00,65533.41,65802.09,65524.79,65757.32,248.32035
2026-02-23 07:00:00,65757.33,65899.99,65697.5,65785.56,232.73677
2026-02-23 07:15:00,65785.57,65833.81,65641.55,65689.65,222.40343
2026-02-23 07:30:00,65689.65,66015.22,65683.71,65949.06,309.37217
2026-02-23 07:45:00,65949.07,65991.46,65892.13,65958.94,262.18266
2026-02-23 08:00:00,65958.94,65958.94,65700.0,65845.72,356.61855
2026-02-23 08:15:00,65845.71,65873.17,65593.12,65682.68,230.47283
2026-02-23 08:30:00,65682.69,65736.41,65579.71,65618.09,173.63336
2026-02-23 08:45:00,65618.1,65696.94,65565.78,65676.44,134.82222
2026-02-23 09:00:00,65676.44,65831.04,65672.76,65816.87,185.37186
2026-02-23 09:15:00,65816.87,65874.6,65711.07,65844.09,152.12122
2026-02-23 09:30:00,65844.09,66335.85,65823.01,66275.84,404.08986
2026-02-23 09:45:00,66275.84,66456.5,66244.18,66404.91,233.37737
2026-02-23 10:00:00,66404.92,66600.0,66296.17,66317.4,333.49047
2026-02-23 10:15:00,66317.39,66511.51,66269.72,66363.25,169.66918
2026-02-23 10:30:00,66363.25,66382.95,66220.0,66342.62,163.35451
2026-02-23 10:45:00,66342.63,66410.0,66244.17,66319.69,122.52784
2026-02-23 11:00:00,66319.69,66386.27,66249.44,66367.07,98.84931
2026-02-23 11:15:00,66367.08,66487.37,66305.38,66325.3,127.44314
2026-02-23 11:30:00,66325.31,66325.31,66114.3,66128.0,161.60298
2026-02-23 11:45:00,66127.99,66221.44,66114.22,66207.23,146.55622
2026-02-23 12:00:00,66207.23,66261.47,66162.57,66220.81,96.77124
2026-02-23 12:15:00,66220.81,66240.6,66025.04,66138.83,155.79404
2026-02-23 12:30:00,66138.82,66495.81,65886.51,66419.33,344.54327
2026-02-23 12:45:00,66419.33,66511.51,66228.01,66280.4,156.96832
2026-02-23 13:00:00,66280.4,66387.11,66211.87,66220.51,213.46859
2026-02-23 13:15:00,66220.51,66259.5,66124.34,66226.66,216.84017
2026-02-23 13:30:00,66226.65,66430.52,66142.07,66353.16,201.90328
2026-02-23 13:45:00,66353.15,66370.06,66103.35,66132.66,175.2015
2026-02-23 14:00:00,66132.65,66264.95,66121.08,66243.4,124.04916
2026-02-23 14:15:00,66243.4,66252.37,66049.54,66086.27,106.45952
2026-02-23 14:30:00,66086.26,66224.59,65529.73,65832.41,447.27685
2026-02-23 14:45:00,65832.42,66115.16,65616.06,65923.53,293.96061
2026-02-23 15:00:00,65923.52,66091.1,65700.01,65958.25,287.06491
2026-02-23 15:15:00,65958.26,66250.0,65750.0,65806.54,382.87293
2026-02-23 15:30:00,65806.54,65936.0,65709.62,65794.14,251.24037
2026-02-23 15:45:00,65794.14,65919.29,65579.53,65660.1,341.92533
2026-02-23 16:00:00,65660.1,65689.99,65178.83,65225.99,525.57343
2026-02-23 16:15:00,65226.0,65672.26,65225.99,65633.14,434.65572
2026-02-23 16:30:00,65633.13,65724.28,65450.33,65572.57,287.35217
2026-02-23 16:45:00,65572.56,65603.17,65301.89,65364.65,254.88251
2026-02-23 17:00:00,65364.66,65451.01,65043.51,65081.03,371.97197
2026-02-23 17:15:00,65081.07,65180.31,64571.58,64579.25,767.70561
2026-02-23 17:30:00,64577.76,64688.55,64333.38,64467.13,682.66356
2026-02-23 17:45:00,64467.13,64813.62,64152.04,64813.26,702.44826
2026-02-23 18:00:00,64813.27,64865.67,64621.65,64781.97,277.91597
2026-02-23 18:15:00,64781.98,64913.38,64602.9,64818.83,225.22266
2026-02-23 18:30:00,64818.84,65194.51,64735.0,64891.99,252.57111
2026-02-23 18:45:00,64891.99,64891.99,64586.0,64635.49,238.97959
2026-02-23 19:00:00,64635.49,64855.18,64603.34,64698.0,151.66805
2026-02-23 19:15:00,64698.0,64709.07,64354.27,64463.84,332.77485
2026-02-23 19:30:00,64463.84,64545.55,64048.71,64213.24,1357.73344
2026-02-23 19:45:00,64213.24,64358.54,64098.64,64295.1,315.82687
2026-02-23 20:00:00,64295.11,64376.86,63915.82,63961.55,429.30186
2026-02-23 20:15:00,63961.56,64174.86,63888.79,64004.36,503.48641
2026-02-23 20:30:00,64004.35,64323.42,63989.85,64269.42,167.10092
2026-02-23 20:45:00,64269.42,64487.94,64238.05,64473.14,213.32536
2026-02-23 21:00:00,64473.14,64704.36,64459.44,64599.99,235.46139
2026-02-23 21:15:00,64600.0,64646.85,64510.74,64558.27,106.61901
2026-02-23 21:30:00,64558.27,64783.54,64530.83,64649.68,142.85172
2026-02-23 21:45:00,64649.67,64723.13,64555.16,64580.66,108.31473
2026-02-23 22:00:00,64580.66,65004.09,64555.59,64968.59,822.2077
2026-02-23 22:15:00,64968.59,65035.98,64850.09,64941.99,327.23651
2026-02-23 22:30:00,64942.0,64942.0,64758.72,64794.5,184.38341
2026-02-23 22:45:00,64794.49,64878.0,64639.97,64725.56,118.02903
2026-02-23 23:00:00,64725.56,64900.63,64702.53,64860.22,96.46392
2026-02-23 23:15:00,64860.23,64895.19,64780.23,64839.94,62.36422
2026-02-23 23:30:00,64839.93,64879.88,64612.88,64621.91,71.53122
2026-02-23 23:45:00,64621.95,64683.77,64538.9,64656.02,174.45277
2026-02-24 00:00:00,64656.01,64895.02,64656.01,64895.02,101.9662
2026-02-24 00:15:00,64895.01,65026.75,64803.42,64858.78,153.33086
2026-02-24 00:30:00,64858.77,64986.68,64826.6,64918.95,102.05144
2026-02-24 00:45:00,64918.94,64999.76,64874.99,64941.43,80.25147
2026-02-24 01:00:00,64941.42,64941.42,64240.49,64324.95,349.43723
2026-02-24 01:15:00,64324.95,64535.09,63433.84,64432.9,1390.44722
2026-02-24 01:30:00,64432.89,64614.5,64068.34,64334.0,445.87377
2026-02-24 01:45:00,64334.01,64406.45,64067.41,64160.27,217.00105
2026-02-24 02:00:00,64160.26,64322.7,64000.0,64245.23,199.59822
2026-02-24 02:15:00,64245.24,64317.25,64023.11,64313.72,138.1492
2026-02-24 02:30:00,64313.73,64500.0,64115.29,64132.43,152.87463
2026-02-24 02:45:00,64132.42,64180.88,64078.59,64109.81,109.01322
2026-02-24 03:00:00,64109.8,64109.8,63558.15,63685.23,500.40398
2026-02-24 03:15:00,63685.23,63853.0,63576.74,63705.78,233.80621
2026-02-24 03:30:00,63705.79,63789.38,63639.34,63672.47,174.28979
2026-02-24 03:45:00,63672.47,63689.81,63342.9,63595.51,404.26933
2026-02-24 04:00:00,63595.51,63628.52,63000.0,63012.06,617.46395
2026-02-24 04:15:00,63012.06,63394.15,62868.69,63220.71,853.97108
2026-02-24 04:30:00,63220.71,63367.81,62986.16,63338.78,270.33845
2026-02-24 04:45:00,63338.78,63394.16,63239.75,63378.84,355.13702
2026-02-24 05:00:00,63378.84,63551.58,63280.0,63497.07,205.37288
2026-02-24 05:15:00,63497.06,63497.07,62700.8,62820.77,510.57008
2026-02-24 05:30:00,62820.77,63084.56,62728.04,62989.98,306.28975
2026-02-24 05:45:00,62989.99,63105.84,62952.68,63104.79,251.83766
2026-02-24 06:00:00,63104.79,63229.34,62900.0,63145.35,189.83012
2026-02-24 06:15:00,63145.36,63316.64,63109.94,63211.11,174.96643
2026-02-24 06:30:00,63211.11,63322.28,63170.0,63260.01,109.12325
2026-02-24 06:45:00,63260.01,63260.01,62919.5,63082.79,204.02788
2026-02-24 07:00:00,63082.79,63367.2,62866.42,63327.48,298.24435
2026-02-24 07:15:00,63327.48,63346.3,63155.57,63274.86,159.69324
2026-02-24 07:30:00,63274.87,63300.0,63087.85,63096.48,242.64085
2026-02-24 07:45:00,63096.47,63200.0,63005.31,63192.96,190.38281
2026-02-24 08:00:00,63192.79,63274.65,63009.92,63218.67,211.72998
2026-02-24 08:15:00,63218.66,63323.34,63087.19,63298.21,160.97766
2026-02-24 08:30:00,63298.21,63425.94,63267.48,63381.79,157.30548
2026-02-24 08:45:00,63381.79,63444.66,63345.22,63392.15,139.13344
2026-02-24 09:00:00,63392.15,63411.8,63212.29,63285.29,159.70402
2026-02-24 09:15:00,63285.29,63300.0,63100.0,63144.83,133.95882
2026-02-24 09:30:00,63144.83,63200.0,62908.92,63150.18,246.96668
2026-02-24 09:45:00,63150.18,63257.59,63050.39,63249.99,116.54114
2026-02-24 10:00:00,63250.0,63282.86,63112.7,63219.31,147.9689
2026-02-24 10:15:00,63219.31,63307.84,63156.24,63269.99,82.2717
2026-02-24 10:30:00,63269.99,63300.0,63150.0,63205.91,129.81515
2026-02-24 10:45:00,63205.92,63369.71,63165.49,63284.5,87.13636
2026-02-24 11:00:00,63284.51,63317.95,63183.42,63197.35,80.43146
2026-02-24 11:15:00,63197.35,63237.32,63147.06,63170.01,101.45785
2026-02-24 11:30:00,63170.01,63250.0,63063.63,63201.35,174.05697
2026-02-24 11:45:00,63201.34,63240.0,63150.03,63227.1,105.13754
2026-02-24 12:00:00,63227.11,63306.92,63101.7,63264.4,130.36658
2026-02-24 12:15:00,63264.39,63343.59,63222.89,63324.02,88.62969
2026-02-24 12:30:00,63324.03,63340.48,63080.4,63113.58,166.8338
2026-02-24 12:45:00,63113.58,63135.81,62965.21,62969.05,256.32845
2026-02-24 13:00:00,62969.04,63097.65,62910.57,63079.86,254.01049
2026-02-24 13:15:00,63079.86,63100.0,62851.63,62920.29,274.83778
2026-02-24 13:30:00,62920.3,63091.57,62510.28,62931.54,1630.81889
2026-02-24 13:45:00,62931.54,63030.02,62890.39,62900.0,202.53232
2026-02-24 14:00:00,62900.01,63016.0,62762.03,62944.02,234.32359
2026-02-24 14:15:00,62944.03,63029.07,62800.7,63000.89,154.34074
2026-02-24 14:30:00,63000.89,63463.83,62767.3,63336.41,537.82226
2026-02-24 14:45:00,63336.4,63834.21,63267.14,63453.99,481.70296
2026-02-24 15:00:00,63454.0,63661.0,63300.0,63585.0,281.45654
2026-02-24 15:15:00,63581.94,63970.05,63550.06,63928.22,396.02354
2026-02-24 15:30:00,63928.21,63983.72,63666.22,63748.29,241.77146
2026-02-24 15:45:00,63748.28,64031.76,63720.41,63973.97,207.85534
2026-02-24 16:00:00,63973.98,64428.9,63956.62,64163.3,692.90147
2026-02-24 16:15:00,64163.3,64219.38,63882.75,63956.21,242.86809
2026-02-24 16:30:00,63956.21,64132.15,63689.54,64043.02,285.53605
2026-02-24 16:45:00,64043.03,64300.0,63814.53,64265.52,201.90412
2026-02-24 17:00:00,64265.53,64520.0,64166.17,64412.0,359.74568
2026-02-24 17:15:00,64412.0,64412.0,64109.94,64147.96,361.74243
2026-02-24 17:30:00,64147.96,64264.55,64099.74,64099.75,96.22308
2026-02-24 17:45:00,64099.75,64264.37,64042.8,64219.71,199.61386
2026-02-24 18:00:00,64219.7,64414.88,63872.72,63970.62,309.11887
2026-02-24 18:15:00,63970.63,64348.91,63931.59,64292.0,159.52238
2026-02-24 18:30:00,64292.01,64498.18,64287.44,64370.98,156.09965
2026-02-24 18:45:00,64370.97,64500.0,64364.7,64435.06,185.15228
2026-02-24 19:00:00,64435.05,64743.11,64259.1,64310.66,360.4081
2026-02-24 19:15:00,64310.66,64426.79,64250.52,64312.96,118.94033
2026-02-24 19:30:00,64312.96,64518.96,64303.75,64472.18,138.95585
2026-02-24 19:45:00,64472.18,64488.58,64387.31,64435.03,103.99035
2026-02-24 20:00:00,64435.03,64481.76,64318.03,64397.43,101.49585
2026-02-24 20:15:00,64397.43,64508.61,64397.43,64473.95,89.46982
2026-02-24 20:30:00,64473.96,64591.99,64392.82,64499.99,105.75054
2026-02-24 20:45:00,64499.99,64520.69,64388.8,64472.9,112.50823
2026-02-24 21:00:00,64472.9,64472.9,64134.97,64241.1,195.96124
2026-02-24 21:15:00,64241.09,64241.1,63820.5,63916.22,196.76875
2026-02-24 21:30:00,63916.22,64070.22,63871.79,64015.28,100.53349
2026-02-24 21:45:00,64015.28,64086.29,63993.6,64042.66,83.14564
2026-02-24 22:00:00,64042.66,64227.81,63973.79,64219.6,105.00516
2026-02-24 22:15:00,64219.6,64219.7,64086.24,64145.11,51.16498
2026-02-24 22:30:00,64145.11,64187.23,64073.93,64090.44,66.98984
2026-02-24 22:45:00,64090.44,64145.52,63984.32,64120.95,65.00184
2026-02-24 23:00:00,64120.96,64148.7,63853.99,64071.98,173.68681
2026-02-24 23:15:00,64071.97,64220.04,64067.55,64185.01,101.53435
2026-02-24 23:30:00,64185.01,64248.65,64128.29,64142.19,57.90066
2026-02-24 23:45:00,64142.19,64142.19,64027.0,64058.15,56.29523
2026-02-25 00:00:00,64058.15,64080.81,63913.27,63919.23,56.57361
2026-02-25 00:15:00,63919.22,64061.34,63918.26,63959.99,61.23366
2026-02-25 00:30:00,63960.0,64271.42,63960.0,64257.6,75.60152
2026-02-25 00:45:00,64257.59,64319.29,64139.19,64224.3,98.97158
2026-02-25 01:00:00,64224.29,65940.92,64145.2,65606.34,1083.87647
2026-02-25 01:15:00,65606.34,66300.0,65423.53,65944.66,967.94544
2026-02-25 01:30:00,65944.67,66271.99,65769.46,65813.69,498.11719
2026-02-25 01:45:00,65813.68,66057.14,65784.1,65896.75,290.14146
2026-02-25 02:00:00,65896.74,66310.0,65890.62,66229.81,676.96241
2026-02-25 02:15:00,66229.81,66257.4,66036.58,66113.25,216.54153
2026-02-25 02:30:00,66113.24,66173.73,65883.01,65933.96,161.2721
2026-02-25 02:45:00,65933.96,66025.93,65866.66,65884.83,198.13998
2026-02-25 03:00:00,65884.84,65955.87,65807.35,65834.99,152.93683
2026-02-25 03:15:00,65834.99,65848.61,65493.8,65586.17,283.38366
2026-02-25 03:30:00,65586.17,65636.61,65371.99,65459.61,210.34669
2026-02-25 03:45:00,65459.62,65553.28,65350.28,65391.73,155.128
2026-02-25 04:00:00,65391.74,65533.82,65116.65,65439.57,289.311
2026-02-25 04:15:00,65439.56,65622.91,65349.37,65589.68,194.80301
2026-02-25 04:30:00,65589.68,65650.0,65536.58,65638.65,132.95104
2026-02-25 04:45:00,65638.66,65638.66,65412.0,65457.99,106.43212
2026-02-25 05:00:00,65458.0,65511.21,65311.2,65339.8,107.63133
2026-02-25 05:15:00,65339.81,65381.08,65157.94,65197.5,159.80646
2026-02-25 05:30:00,65197.5,65239.72,64755.26,64839.45,406.52815
2026-02-25 05:45:00,64839.45,64993.6,64769.69,64882.76,157.64749
2026-02-25 06:00:00,64882.77,65024.57,64882.29,64989.1,110.59028
2026-02-25 06:15:00,64989.1,65124.04,64908.2,65027.52,84.40495
2026-02-25 06:30:00,65027.52,65118.92,64982.5,65093.5,75.5417
2026-02-25 06:45:00,65093.5,65094.73,64865.78,64898.22,124.23269
2026-02-25 07:00:00,64898.22,65080.39,64781.18,65027.36,88.6607
2026-02-25 07:15:00,65027.35,65193.25,65002.74,65116.59,168.67317
2026-02-25 07:30:00,65116.59,65189.87,64876.91,64944.66,207.55569
2026-02-25 07:45:00,64944.66,65045.57,64930.28,65028.3,217.70055
2026-02-25 08:00:00,65028.3,65090.34,64955.79,65032.95,135.31113
2026-02-25 08:15:00,65032.95,65247.1,65011.99,65192.31,127.27675
2026-02-25 08:30:00,65192.32,65464.2,65188.89,65420.85,212.43458
2026-02-25 08:45:00,65420.85,65586.87,65375.4,65530.49,219.34143
2026-02-25 09:00:00,65530.48,65692.62,65454.43,65552.0,223.00552
2026-02-25 09:15:00,65552.0,65641.12,65511.45,65570.1,141.69987
2026-02-25 09:30:00,65570.09,65570.1,65396.47,65467.38,100.35865
2026-02-25 09:45:00,65467.39,65579.67,65455.84,65558.71,80.74428
2026-02-25 10:00:00,65558.71,65612.49,65473.02,65568.58,75.39097
2026-02-25 10:15:00,65568.57,65648.74,65362.25,65368.19,95.5982
2026-02-25 10:30:00,65368.19,65425.0,65345.0,65423.96,54.87021
2026-02-25 10:45:00,65423.96,65512.5,65361.83,65400.87,89.26615
2026-02-25 11:00:00,65400.87,65401.47,65200.8,65244.63,126.19576
2026-02-25 11:15:00,65244.64,65400.0,65204.0,65362.21,96.27349
2026-02-25 11:30:00,65362.2,65485.91,65331.99,65433.81,123.75137
2026-02-25 11:45:00,65433.81,65459.97,65375.14,65430.04,96.37948
2026-02-25 12:00:00,65430.04,65531.01,65324.62,65498.32,144.57665
2026-02-25 12:15:00,65498.33,65929.94,65490.13,65780.6,340.10294
2026-02-25 12:30:00,65780.6,65887.87,65749.1,65842.02,198.63298
2026-02-25 12:45:00,65842.02,66240.0,65820.01,66068.94,633.40559
2026-02-25 13:00:00,66068.94,66300.0,66033.21,66050.01,452.82069
2026-02-25 13:15:00,66050.01,66250.0,66025.39,66179.44,280.55153
2026-02-25 13:30:00,66179.44,66416.69,66142.7,66315.81,299.27363
2026-02-25 13:45:00,66315.81,66684.1,66219.36,66248.62,827.39702
2026-02-25 14:00:00,66248.63,66499.79,66207.72,66482.86,321.57639
2026-02-25 14:15:00,66482.86,66628.21,66436.67,66579.46,286.00879
2026-02-25 14:30:00,66579.2,66779.64,66202.66,66259.02,795.05952
2026-02-25 14:45:00,66259.02,67009.78,66253.2,66973.2,777.52314
2026-02-25 15:00:00,66973.19,67249.2,66765.47,66844.44,623.91251
2026-02-25 15:15:00,66844.45,67071.91,66715.13,67071.05,519.76152
2026-02-25 15:30:00,67071.06,67550.83,66966.84,67515.29,726.07324
2026-02-25 15:45:00,67515.3,67578.0,67218.71,67412.33,653.16105
2026-02-25 16:00:00,67412.32,67788.52,67404.0,67601.23,481.88619
2026-02-25 16:15:00,67601.24,68100.01,67575.01,67872.16,815.17234
2026-02-25 16:30:00,67872.17,68000.0,67823.52,67954.52,290.41419
2026-02-25 16:45:00,67954.53,68332.0,67954.52,68297.35,471.95661
2026-02-25 17:00:00,68297.35,68647.23,68016.53,68512.4,855.87451
2026-02-25 17:15:00,68512.39,68686.86,68275.62,68565.44,470.70027
2026-02-25 17:30:00,68565.44,68770.0,68400.89,68770.0,550.99398
2026-02-25 17:45:00,68770.0,68879.96,68600.0,68674.2,585.6179
2026-02-25 18:00:00,68674.2,68918.79,68373.33,68871.08,419.40543
2026-02-25 18:15:00,68871.09,69500.0,68708.35,69348.39,772.35968
2026-02-25 18:30:00,69348.39,69550.0,69203.49,69478.55,483.69138
2026-02-25 18:45:00,69478.55,69509.26,69262.7,69328.07,429.55124
2026-02-25 19:00:00,69328.06,69406.93,68764.94,68915.55,865.41042
2026-02-25 19:15:00,68915.55,69153.28,68854.45,68972.9,361.16227
2026-02-25 19:30:00,68972.9,69004.56,68779.6,68896.61,295.59371
2026-02-25 19:45:00,68896.62,69093.34,68850.08,69038.26,150.67322
2026-02-25 20:00:00,69038.26,69091.4,68619.22,68644.69,290.756
2026-02-25 20:15:00,68644.68,68873.18,68640.76,68802.37,180.96159
2026-02-25 20:30:00,68802.38,69200.0,68775.76,69124.96,276.91968
2026-02-25 20:45:00,69124.96,69374.95,69100.01,69148.69,328.29276
2026-02-25 21:00:00,69148.69,69226.28,68940.0,68990.91,170.81181
2026-02-25 21:15:00,68990.92,69069.5,68800.0,68803.7,149.89128
2026-02-25 21:30:00,68803.71,69988.83,68773.83,69221.59,916.38811
2026-02-25 21:45:00,69221.59,69221.59,68812.4,68919.72,325.0283
2026-02-25 22:00:00,68919.72,69176.0,68886.99,69074.88,151.84201
2026-02-25 22:15:00,69074.88,69089.25,68830.01,68878.86,123.46817
2026-02-25 22:30:00,68878.87,68905.97,68268.53,68420.42,522.57564
2026-02-25 22:45:00,68420.42,68529.83,68055.91,68432.13,294.99849
2026-02-25 23:00:00,68432.13,68696.97,68212.52,68517.64,240.50348
2026-02-25 23:15:00,68517.64,68522.0,68262.83,68277.25,133.66587
2026-02-25 23:30:00,68277.24,68294.02,67600.0,67695.86,397.66262
2026-02-25 23:45:00,67695.87,68000.0,67642.39,67988.04,248.38595
2026-02-26 00:00:00,67988.04,68172.0,67727.52,68153.57,331.99165
2026-02-26 00:15:00,68153.58,68445.82,68119.7,68280.8,289.06987
